lat,lon,utm_x,utm_y,prof
-42.229793,-64.38078,386058.34210299997,5323786.747928000,10.6
-42.37587,-64.424396,382730.54295199999,5307507.415809000,38.0
-42.174121,-64.652754,363494.72941899998,5329568.997088000,113.0
-42.096289,-64.57623,369655.6684450000,5338330.737309000,151.0
-42.378146,-64.415447,383471.53039600002,5307266.999264000,31.0
-42.388599,-64.109186,408700.3383640000,5306480.794776000,28.5
-41.745092,-64.098035,408700.6833690000,5377942.762728000,114.0
-42.314266,-64.54929,372323.2652560000,5314167.999047000,4.0
-42.154967,-64.503555,375780.28995700000,5331923.7223490002,169.0
-42.101096,-64.221846,398969.15783500002,5338276.810473000,50.0
-42.283833,-64.124218,407309.2610440000,5318097.480239000,37.0
-42.26664,-64.223694,399080.0092870000,5319893.452547000,18.5
-42.146907,-64.354716,388063.0129510000,5333024.560910000,167.0
-42.392086,-64.510901,375640.5168320000,5305583.807220000,33.0
-42.417719,-64.562955,371408.32405800000,5302659.999924000,8.6
-42.022112,-64.572017,369852.64737800002,5346573.351669000,143.0
-42.367175,-64.315233,391703.06556999998,5308617.746689000,28.5
-42.061827,-64.64194,364148.2062360000,5342054.898356000,158.0
-42.303604,-64.113699,408205.2722710000,5315913.573332000,46.0
-41.778406,-64.56827,369668.11599199998,5373638.084163000,134.0
-42.413063,-64.602945,368108.3217960000,5303115.674658000,-0.4
-42.403536,-64.394523,385240.42811099999,5304476.183835000,20.5
-42.419501,-64.391814,385492.41384400002,5302707.088596000,9.9
-42.085863,-64.217559,399299.5454320000,5339973.240131000,66.0
-42.372216,-64.462051,379623.39357299998,5307860.510814000,54.0
-42.418706,-64.38794,385809.69928200002,5302800.581853000,9.4
-42.260989,-64.40503,384114.3178950000,5320290.137183000,30.5
-42.406971,-64.16675,403990.0676970000,5304377.339410000,9.0
-42.113882,-64.154929,404521.5974140000,5336934.0945740,45.0
-42.146335,-64.566051,370599.3245920000,5332789.335160000,145.0
-42.404572,-64.428516,382444.92161500000,5304314.663133000,17.5
-42.172709,-64.501132,376015.1299900000,5329957.247537000,156.0
-42.116126,-64.03461,414471.5479380000,5336812.407325000,47.0
-42.28876,-64.511298,375403.96007400000,5317056.454016000,16.5
-42.33629,-64.476858,378334.9575850000,5311828.628299000,59.0
-42.260866,-64.19959,401058.90406999999,5320562.855240000,7.3
-42.135471,-64.553106,371647.03424499999,5334015.169637000,156.0
-42.407676,-64.484969,377805.2369940000,5303890.323612000,8.4
-42.098284,-64.124426,407020.5329130000,5338699.631133000,24.5
-42.409218,-64.38628,385929.07887299999,5303856.359079000,13.5
-42.19783,-64.343481,389080.3787470000,5327384.982763000,115.0
-42.36558,-64.069687,411919.46128100000,5309078.460079000,31.0
-42.324877,-64.345472,389138.8216480000,5313275.485039000,72.0
-42.261372,-64.145083,405555.40693900001,5320568.5423210002,14.5
-42.37026,-64.421716,382940.7699900000,5308134.040625000,49.0
-42.297365,-64.10213,409149.86897700001,5316618.743081000,43.0
-42.066153,-64.261415,395640.00277500000,5342109.101543000,143.0
-42.410155,-64.183281,402634.66621100000,5304004.974854000,7.0
-42.385623,-64.52999,374056.3794510000,5306273.341866000,30.5
-42.257644,-64.175841,403012.789001000,5320947.925207000,6.0
-42.273669,-64.472455,378577.38667799998,5318788.24596200,21.5
-42.257623,-64.200757,400957.5739470000,5320921.589711000,3.6
-42.34907,-64.366443,387454.02583300002,5310561.593080000,70.0
-42.233917,-64.417799,383011.0995700000,5323278.679132000,12.6
-42.371318,-64.369924,387207.1167950000,5308086.58814600,49.0
-42.403635,-64.384393,386074.2510460000,5304478.826467000,20.5
-42.37853,-64.497501,376716.9426410000,5307108.590365000,50.0
-41.669915,-64.258561,395231.0474750000,5386106.596560000,101.0
-42.041597,-64.302625,392189.00845500000,5344784.504551000,145.0
-42.315196,-64.517904,374911.68086600001,5314111.35172500,34.0
-41.982426,-64.128665,406500.28666500002,5351558.944089000,109.0
-42.365708,-64.467844,379133.94373900001,5308574.934693000,56.0
-41.945128,-64.660942,362324.53205100,5354982.073331000,145.0
-42.193839,-64.217522,399473.56342199998,5327984.263941000,8.3
-42.38353,-64.387563,385776.91928999999,5306707.019679000,40.0
-42.135313,-64.156014,404464.10609999998,5334553.320636000,38.0
-42.147678,-64.138428,405935.7826330000,5333199.913057000,30.5
-42.141271,-64.230719,398299.7392790000,5333805.496951000,58.0
-41.886505,-64.398891,383940.26391300000,5361878.824153000,171.0
-42.406632,-64.163497,404257.23952800001,5304418.653142000,12.5
-42.344988,-64.32776,390633.0976450000,5311065.324476000,52.0
-41.974463,-64.34847,388277.17427600001,5352179.748280000,160.0
-42.235849,-64.464826,379134.2982810000,5322998.528140000,6.5
-42.400847,-64.336838,389982.8861500000,5304851.08692800,4.6
-42.111766,-64.546909,372111.50819199998,5336656.5609100,167.0
-42.412001,-64.436679,381787.1139400000,5303478.417732000,16.5
-42.290853,-64.487754,377349.1034580000,5316858.2417219998,28.5
-41.768128,-64.312171,390934.4078280000,5375135.748339000,118.0
-42.356683,-64.414773,383487.35470600001,5309651.156686000,70.0
-42.323883,-64.088156,410339.4267810000,5313689.088216000,5.9
-42.325589,-64.149403,405295.3662870000,5313433.299574000,46.0
-42.098301,-64.324996,390435.0258240000,5338460.035224000,172.0
-42.412784,-64.154775,404984.2580420000,5303745.335498000,2.6
-42.283303,-64.255383,396493.80151299998,5318005.212893000,45.0
-42.428464,-64.429988,382368.45674200,5301659.654313000,2.7
-42.288506,-64.213201,399979.98605499999,5317477.904629000,44.0
-42.358625,-64.121021,407682.2672960000,5309796.267333000,52.0
-42.366511,-64.22251,399336.975500000,5308805.437074000,41.0
-42.417158,-64.504993,376176.12971499999,5302808.436764000,6.2
-42.426428,-64.445189,381114.14258300001,5301864.56032500,6.4
-42.191156,-64.292329,393292.4019110000,5328191.2946800003,33.0
-42.353806,-64.528243,374136.6692330000,5309808.880845000,50.0
-42.273094,-64.376519,386487.64873700001,5318984.428157000,38.0
-42.219659,-64.596024,368274.9631500000,5324601.807538000,34.0
-42.353174,-64.14485,405711.7404280000,5310375.386992000,51.0
-42.142968,-64.64238,364284.99882099999,5333044.664971000,130.0
-42.349737,-64.297463,393136.73180499999,5310576.521379000,65.0
-42.086171,-64.588776,368597.2782730000,5339434.974670000,150.0
-42.143418,-64.633301,365036.2016600000,5333009.0927470000,131.0
-42.121567,-64.589148,368639.6164210000,5335504.198540000,146.0
-42.114466,-64.219127,399215.17075699999,5336795.5035650,45.0
-42.06118,-64.329192,390023.95763999998,5342576.320943000,178.0
-42.191023,-64.20668,400364.3384770000,5328309.660121000,12.6
-42.238523,-64.454151,380020.19887399999,5322716.700611000,0.5
-42.321861,-64.095463,409734.4557770000,5313905.879167000,6.4
-41.970647,-64.291755,392969.79761600000,5352675.86552600,154.0
-42.189535,-64.251345,396673.86468699999,5328421.741764000,8.7
-42.196094,-64.596387,368196.0115210000,5327217.83729400,103.0
-42.330517,-64.224626,399105.1848130000,5312799.631648000,58.0
-42.330632,-64.495119,376819.5228420000,5312430.603357000,69.0
-42.163383,-64.5852,369052.1857980000,5330867.185086000,128.0
-42.288824,-64.495,376747.7714830000,5317073.072627000,24.5
-42.153084,-64.288528,393542.419692000,5332423.36803700,142.0
-42.074035,-64.515623,374623.7908420000,5340892.37692500,170.0
-42.075348,-64.199431,400782.4958490000,5341161.950617000,61.0
-41.702922,-64.648741,362819.7213930000,5381893.884388000,149.0
-42.400692,-64.194436,401701.9994120000,5305042.889533000,27.5
-42.13442,-64.0371,414290.36835200002,5334778.670960000,42.0
-42.144109,-64.412231,383305.44928499998,5333258.2190140001,176.0
-42.1784,-64.284678,393902.8259870000,5329617.203435000,80.0
-42.377312,-64.356911,388289.1881500000,5307438.206207000,39.0
-42.369868,-64.307036,392382.6193370000,5308329.129608000,21.5
-42.325782,-64.320964,391159.77137199999,5313206.640862000,66.0
-42.394639,-64.562181,371424.87147399999,5305223.98762900,30.5
-42.149383,-64.115248,407853.5606550000,5333035.880714000,28.5
-41.990477,-64.616847,366074.7160370000,5350016.742306000,110.0
-42.167942,-64.215732,399580.3845760000,5330861.842129000,23.5
-42.350037,-64.332167,390278.87155400001,5310499.0145320,48.0
-42.152569,-64.319655,390969.7920380000,5332441.260715000,161.0
-42.30137,-64.150584,405161.69780600,5316121.191375000,54.0
-42.045072,-64.41731,382703.37005099998,5344247.757412000,138.0
-42.311074,-64.0728,411586.79548500001,5315127.4275329998,26.5
-42.019539,-64.430057,381601.0180480000,5347065.206788000,140.0
-41.833848,-64.085316,409882.66317999997,5368101.865085000,79.0
-42.381191,-64.364909,387637.6402500000,5306996.94173100,35.0
-41.791137,-64.553031,370960.1327160000,5372247.559243000,131.0
-42.364506,-64.421301,382964.25757700001,5308773.531562000,55.0
-42.350955,-64.210178,400327.8370510000,5310547.27544300,48.0
-42.30845,-64.353989,388408.02008599997,5315088.372077000,76.0
-42.211561,-64.452581,380098.72137900000,5325712.682603000,107.0
-42.136114,-64.107063,408510.7448040000,5334517.9897240,34.0
-42.094072,-64.492458,376578.9537500000,5338701.29704700,172.0
-42.335867,-64.324803,390860.8928680000,5312081.903087000,59.0
-42.3294,-64.418132,383160.2050280000,5312676.017785000,74.0
-42.335136,-64.422438,382816.0777130000,5312033.177298000,73.0
-42.235636,-64.427761,382192.2717460000,5323074.083453000,63.0
-42.14519,-64.071528,411460.0895390000,5333547.710990000,26.5
-42.266383,-64.199009,401115.44797099999,5319950.942427000,16.5
-42.366718,-64.132512,406747.9252100000,5308885.096881000,49.0
-42.066848,-64.077213,410880.6671010000,5342240.341480000,59.0
-42.412578,-64.466552,379330.1598350000,5303372.335920000,21.5
-42.265677,-64.271509,395134.97220999998,5319942.618799000,29.5
-42.35919,-64.362085,387830.9761900000,5309443.640270000,62.0
-42.378335,-64.083435,410805.4573140000,5307647.836003000,37.0
-42.263144,-64.123502,407337.9903610000,5320395.488093000,14.5
-42.410263,-64.286752,394120.69253200002,5303869.188917000,2.2
-42.052077,-64.592146,368248.0466620000,5343215.402998000,150.0
-42.100319,-64.132562,406350.7478810000,5338464.794241000,27.5
-42.265726,-64.101298,409173.0174510000,5320132.70835200,6.7
-42.321159,-64.053751,413170.57379200001,5314027.235438000,3.7
-42.315926,-64.336999,389821.35500899999,5314280.392117000,73.0
-42.413577,-64.367369,387493.00201800000,5303397.56097300,6.8
-42.016282,-64.135201,406008.6722150000,5347792.716856000,109.0
-42.388542,-64.358022,388217.6476110000,5306189.775135000,27.5
-42.392099,-64.330094,390522.69591700000,5305831.170729000,24.5
-42.077684,-64.576512,369594.2402100000,5340396.111171000,151.0
-42.411462,-64.349514,388958.4034730000,5303655.907825000,9.0
-42.18368,-64.152623,404816.8743000000,5329186.716897000,9.2
-42.311731,-64.438876,381417.89479600,5314609.25485000,40.0
-42.248168,-64.435642,381565.4241570000,5321671.643317000,13.6
-42.112221,-64.520586,374288.6767520000,5336645.114897000,172.0
-42.402417,-64.316476,391661.336889000,5304702.923987000,6.6
-42.077359,-64.627,365417.17749899998,5340353.935508000,144.0
-42.359969,-64.405558,384252.2960220000,5309298.869633000,51.0
-42.407204,-64.564559,371254.84305000002,5303825.162460000,23.5
-42.146038,-64.319006,391012.2087230000,5333167.257331000,165.0
-41.90197,-64.339161,388922.7009590000,5360240.81541600,154.0
-42.395915,-64.166523,403991.8907730000,5305605.240712000,24.5
-42.087984,-64.248459,396747.30280100001,5339700.8704789998,128.0
-42.250264,-64.256591,396340.07762699999,5321672.282918000,6.5
-42.140903,-64.174454,402948.6938890000,5333911.845630000,36.0
-42.270012,-64.426192,382385.63576799998,5319259.239148000,37.0
-42.419637,-64.526106,374443.9590380000,5302502.166119000,5.1
-42.263029,-64.093101,409845.2109800000,5320440.880432000,2.7
-42.143817,-64.1434,405519.21713499998,5333623.124763000,29.5
-42.1634,-64.489611,376948.67577799998,5331007.558341000,169.0
-42.126849,-64.464005,378994.3413540000,5335102.616712000,172.0
-42.28866,-64.394515,385031.9175230000,5317231.874107000,45.0
-42.13936,-64.453837,379858.43622300000,5333727.814671000,173.0
-42.143509,-64.198058,401002.20300600003,5333595.390792000,36.0
-42.285326,-64.402631,384356.6978140000,5317591.0814439999,49.0
-42.125402,-64.001848,417192.00378000003,5335814.74810300,35.0
-42.352684,-64.485444,377659.41630799999,5309995.936199000,72.0
-41.927165,-64.137405,405694.80587899999,5357685.013143000,109.0
-42.225264,-64.42267,382593.1259580000,5324232.781377000,60.0
-42.335559,-64.25513,396600.23591799999,5312203.1493549999,60.0
-42.386059,-64.21249,400193.01040700002,5306646.673039000,40.0
-42.392009,-64.484962,377775.40350399999,5305629.998464000,17.5
-41.970083,-64.187913,401573.04450299998,5352863.0184000004,154.0
-42.397803,-64.312801,391955.85683700000,5305219.939683000,6.8
-42.139262,-64.205365,400391.74548899999,5334058.453923000,44.0
-42.413423,-64.518147,375086.44230699999,5303203.909288000,6.9
-42.417027,-64.140519,406163.5931430000,5303290.046437000,3.6
-42.324014,-64.05803,412821.9209220000,5313705.84959000,4.8
-42.315068,-64.407446,384014.314684000,5314282.040801000,85.0
-41.714523,-64.475222,377279.4956450000,5380867.7673779996,118.0
-42.250371,-64.225669,398891.1346320000,5321697.560918000,5.0
-42.387546,-64.08112,411009.053951000,5306627.490552000,10.5
-42.285848,-64.312236,391810.5553980000,5317651.944986000,59.0
-42.096275,-63.979444,419006.75501399999,5339070.275230000,62.0
-42.130131,-64.411297,383356.9747710000,5334811.541708000,176.0
-42.251222,-64.361264,387706.83803599997,5321433.250633000,8.2
-42.409476,-64.366028,387596.01746900001,5303854.71054800,13.5
-42.401796,-64.4867,377651.366474000,5304540.748039000,7.5
-42.213451,-64.653764,363495.99258700002,5325200.286472000,26.5
-42.294399,-64.243913,397457.5173980000,5316787.026139000,52.0
-42.128101,-64.51735,374587.5382220000,5334886.6337770000,172.0
-42.15355,-64.643934,364179.21262700000,5331867.20646600,125.0
-42.133604,-64.623228,365847.86331699998,5334114.677309000,137.0
-42.39756,-64.463199,379577.32935399999,5305044.69418100,30.5
-42.248201,-64.444312,380850.2320730000,5321655.890483000,14.6
-42.117577,-63.987414,418375.0182460000,5336697.473958000,39.0
-42.223593,-64.600589,367906.3916920000,5324157.921725000,14.5
-42.37672,-64.113213,408351.5856070000,5307795.483556000,42.0
-42.406198,-64.199909,401260.2195790000,5304425.162081000,24.5
-42.136072,-64.133714,406308.1775820000,5334493.754814000,31.0
-42.019506,-64.454861,379547.3071880000,5347034.255056000,156.0
-42.283014,-64.218377,399544.52830599999,5318081.62515200,37.0
-42.389683,-64.480475,378140.2278560000,5305894.722348000,22.5
-42.385771,-64.265103,395861.593166000,5306615.517742000,20.5
-41.97416,-64.316593,390917.76641899999,5352254.47890600,141.0
-42.096833,-64.084595,410312.1789390000,5338903.311430000,32.0
-42.121934,-64.452682,379920.96866700001,5335664.335713000,173.0
-42.341602,-64.312404,391892.18258099997,5311460.933896000,51.0
-42.262686,-64.166503,403790.6944250000,5320398.669937000,17.5
-42.400405,-64.115308,408213.62380300002,5305163.278981000,20.5
-42.094239,-64.431925,381585.2411750000,5338768.412119000,173.0
-42.294344,-64.526011,374202.06275699998,5316414.777297000,4.5
-42.267122,-64.332509,390106.5496930000,5319705.265838000,16.5
-42.306211,-64.410732,383727.2112440000,5315261.020935000,77.0
-42.336757,-64.101201,409283.05155500001,5312245.765824000,36.0
-42.371703,-64.412075,383737.2538430000,5307987.043333000,43.0
-42.311819,-64.160094,404393.6284430000,5314950.32610500,56.0
-42.126195,-64.152339,404754.16056200000,5335569.830838000,54.0
-42.242879,-64.258125,396201.4236500000,5322490.418203000,1.3
-42.364138,-64.571713,370577.6851540000,5308596.352154000,0.0
-42.310351,-64.425863,382487.7890630000,5314780.539575000,60.0
-42.31081,-64.303792,392549.20046700002,5314890.924618000,70.0
-42.265707,-64.428196,382212.35183499998,5319734.485606000,34.0
-41.829193,-64.024895,414893.5117060000,5368680.326210000,72.0
-42.380069,-64.474502,378613.35930800001,5306970.80775800,41.0
-42.373779,-64.338859,389769.2062450000,5307854.0766010,34.0
-42.123867,-64.107065,408492.9519970000,5335877.814751000,39.0
-42.130749,-64.336851,389511.09238099999,5334841.929247000,170.0
-42.34495,-64.159986,404452.68860800000,5311271.667496000,60.0
-42.275357,-64.077423,411155.6030000000,5319088.5029269997,5.9
-41.729339,-64.192951,400784.2438280000,5379586.693190000,109.0
-42.128681,-64.569275,370296.89366599999,5334744.668070000,150.0
-42.089494,-64.512669,374898.53724300000,5339180.223750000,170.0
-42.36233,-64.304114,392610.37164500001,5309169.83425800,30.5
-42.261466,-64.319322,391184.3868870000,5320350.220981000,5.4
-42.340966,-64.109022,408644.84340999997,5311770.038796000,39.0
-42.097159,-64.034592,414447.5353410000,5338918.384186000,39.0
-42.119581,-64.158048,404272.32337300002,5336297.824244000,53.0
-42.334943,-64.411232,383738.91760400002,5312069.985568000,74.0
-42.40169,-64.442379,381298.6551870000,5304615.401840000,25.5
-42.191233,-64.61387,366742.2946250000,5327730.419073000,108.0
-42.139549,-64.149997,404967.70732099999,5334089.695829000,32.0
-42.08595,-64.063177,412068.27525900002,5340133.935986000,45.0
-42.346119,-64.123312,407475.2543210000,5311182.4148990000,6.2
-42.217271,-64.37046,386887.60845699999,5325190.889790000,69.0
-42.144694,-64.096291,409413.2010010000,5333576.806259000,28.5
-42.091119,-64.148533,405016.3913650000,5339468.670789000,30.5
-42.311787,-64.092609,409955.264090000,5315027.489031000,27.5
-42.138248,-64.014376,416173.42968399997,5334376.19350000,17.6
-42.323498,-64.241586,397696.4850870000,5313558.75072000,56.0
-42.246967,-64.455843,379896.6110280000,5321776.719806000,9.7
-42.094677,-64.234984,397872.49757499999,5338973.916018000,97.0
-42.402605,-64.153658,405060.8166400000,5304876.848900000,12.5
-42.322343,-64.12339,407433.9653310000,5313822.354549000,37.0
-42.379695,-64.57829,370068.16850000003,5306858.868063000,12.5
-42.377633,-64.445925,380961.37212600000,5307281.722987000,53.0
-42.289893,-64.236339,398074.62650200003,5317296.454584000,48.0
-42.363329,-64.511858,375504.94187799998,5308775.577407000,61.0
-42.27887,-64.483764,377654.8587990,5318194.550893000,13.5
-42.406728,-64.141367,406078.4561260000,5304432.698643000,9.9
-42.300061,-64.140883,405959.37675200001,5316277.301753000,54.0
-42.163894,-64.514676,374879.0730900000,5330916.259512000,154.0
-42.374407,-64.271288,395333.58497600001,5307869.764433000,35.0
-42.263821,-64.201968,400867.3958290000,5320231.978096000,13.5
-42.362816,-64.489983,377305.2947760000,5308864.34476300,73.0
-42.321605,-64.208384,400429.2989800000,5313808.333904000,56.0
-42.410002,-64.138942,406282.8828390000,5304071.835919000,8.9
-42.25956,-64.131958,406635.2759940000,5320784.208040000,12.5
-42.187838,-64.24429,397253.6711930000,5328618.690271000,8.7
-42.173944,-64.526708,373905.10349100002,5329782.634796000,138.0
-42.082614,-64.224153,398749.00143000000,5340326.196712000,97.0
-42.395824,-64.581587,369830.0751290000,5305062.852519000,12.5
-42.116549,-64.182688,402230.81754900003,5336606.569686000,42.0
-42.079724,-64.46871,378515.4970090000,5340328.445126000,173.0
-42.224629,-64.38732,385509.31970599998,5324351.376408000,39.0
-42.269462,-64.130184,406796.1867250000,5319686.671425000,21.5
-42.276366,-64.465762,379134.4759000000,5318498.299030000,20.5
-42.365269,-64.434132,381909.1092250000,5308671.063852000,55.0
-42.369469,-64.513788,375358.1524680000,5308090.965963000,56.0
-42.334096,-64.485314,377634.07486300002,5312060.117067000,69.0
-42.030765,-63.985426,418428.2605870000,5346338.281712000,105.0
-42.388847,-64.430654,382239.57496200001,5306057.802420000,35.0
-42.402513,-64.325944,390882.3266490000,5304680.146024000,11.5
-42.416358,-64.428033,382506.6728790000,5303006.613954000,9.2
-42.307519,-64.121531,407565.4533700000,5315470.38785800,43.0
-42.087921,-64.033431,414531.1389140000,5339945.264228000,29.5
-42.359966,-64.248135,397216.28013999999,5309501.522035000,54.0
-42.41042,-64.599127,368416.9516590000,5303415.078016000,8.2
-42.171319,-64.183556,402243.365338000,5330524.24078500,14.6
-42.407897,-64.554434,372089.4409320000,5303763.509133000,8.6
-41.845182,-64.31843,390545.41493999999,5366572.606828000,136.0
-42.427344,-64.468503,379197.9795840000,5301729.9401000002,5.6
-42.261403,-64.335844,389821.5446080000,5320335.977511000,7.3
-42.341063,-64.124709,407352.7611240000,5311742.299958000,14.5
-42.388093,-64.369737,387252.53457600001,5306224.153908000,34.0
-42.203944,-64.246797,397072.7966340000,5326827.333370000,3.2
-42.28762,-64.380975,386146.3443110000,5317365.549426000,54.0
-42.266056,-64.3834,385907.5138810000,5319756.713270000,33.0
-42.403718,-64.494439,377018.22335799999,5304316.153324000,7.5
-42.353623,-64.119248,407820.9674250000,5310353.601764000,55.0
-42.170561,-64.170174,403347.522362000,5330623.648933000,10.0
-42.187298,-64.267583,395329.3468680000,5328650.330204000,10.6
-41.990884,-64.641019,364073.32983100001,5349933.4584210003,160.0
-41.838696,-64.226721,398148.8418380000,5367405.570878000,90.0
-42.176382,-64.454701,379857.101116000,5329615.841041000,150.0
-42.101148,-64.040887,413932.37837499997,5338469.153597000,35.0
-42.202497,-64.413517,383306.58665900002,5326773.313040000,113.0
-42.387886,-64.232506,398548.2978210000,5306420.1025670003,22.5
-42.12589,-64.095623,409441.61050100002,5335665.389632000,38.0
-41.828305,-64.60282,366900.07344800001,5368044.84653400,136.0
-41.939085,-64.401407,383826.92246300000,5356037.418280000,156.0
-42.160357,-64.146521,405285.9868530000,5331783.162952000,24.5
-42.142016,-64.125335,407009.3379450000,5333842.929978000,29.5
-41.767456,-64.063552,411598.6095370000,5375495.785496000,101.0
-42.199218,-64.306699,392119.56524000003,5327278.048963000,43.0
-42.210134,-64.588346,368888.9642350000,5325671.273848000,69.0
-42.119958,-64.104355,408711.34452799999,5336314.743921000,47.0
-42.374127,-64.187181,402257.8601670000,5308000.9987129997,28.5
-41.773516,-64.028855,414490.6751070000,5374858.047265000,101.0
-42.269915,-64.434882,381668.7979960000,5319257.971864000,33.0
-42.378829,-64.546644,372671.71702500002,5307002.929207000,41.0
-42.141348,-64.510471,375182.13712700002,5333425.827810000,171.0
-42.343877,-64.097785,409574.66859800002,5311458.817039000,45.0
-42.086916,-64.042314,413795.1103030000,5340047.930913000,28.5
-42.420458,-64.3995,384861.80953299999,5302590.430757000,12.5
-42.352687,-64.242169,397695.7789140000,5310316.964512000,60.0
-42.294544,-64.470375,378788.9431330000,5316473.2935310,44.0
-42.219944,-64.434125,381637.8361170000,5324807.654134000,80.0
-42.329056,-64.557786,371653.1653340000,5312512.94854500,3.2
-42.404869,-64.276732,394936.19011400000,5304480.576727000,8.0
-42.408818,-64.575142,370387.2877210000,5303629.846879000,10.5
-42.072426,-64.246094,396917.7193210000,5341431.1784410002,133.0
-42.370989,-64.117934,407954.5420150000,5308426.741592000,46.0
-42.290933,-64.249153,397019.90222100000,5317165.555395000,50.0
-42.285615,-64.414563,383373.4492020000,5317542.71540400,57.0
-42.284106,-64.496124,376645.89727900003,5317595.322286000,17.5
-42.289238,-64.442554,381072.4436300000,5317101.70211900,26.5
-42.056278,-64.364216,387117.36676000000,5343074.966681000,171.0
-42.249998,-64.392647,385115.7260300000,5321527.317916000,15.6
-42.171613,-64.638746,364646.3696090000,5329869.795698000,116.0
-42.285422,-64.352828,388463.07083699998,5317646.867563000,49.0
-42.345181,-64.55509,371908.0331580000,5310726.504593000,11.5
-42.412738,-64.426736,382606.63465600001,5303410.372607000,11.5
-42.254473,-64.153902,404817.6445990000,5321324.7646779995,6.9
-42.164699,-64.192094,401527.88502200000,5331249.47280600,24.5
-42.393509,-64.350197,388870.5190720000,5305648.507198000,20.5
-42.399775,-64.236916,398204.508756000,5305094.686558000,15.5
-42.415941,-64.477231,378457.95508500002,5302983.679187000,5.8
-42.205506,-64.539114,372943.6733600000,5326259.6896630004,88.0
-41.970985,-64.236749,397528.0177580000,5352705.60205100,151.0
-42.35355,-64.555047,371928.56981700001,5309797.279841000,19.5
-42.4194,-64.507587,375967.12247200002,5302555.698359000,4.4
-42.400909,-64.548623,372553.4779210000,5304548.194745000,19.5
-42.191966,-64.570396,370333.5446410000,5327716.040589000,113.0
-42.261911,-64.115045,408033.70683400001,5320541.560526000,8.4
-42.376151,-64.20691,400636.7151070000,5307753.381576000,32.0
-42.332779,-64.087021,410445.56910199998,5312702.497341000,36.0
-42.257646,-64.351624,388513.3907290000,5320732.611315000,6.6
-42.152353,-64.619396,366204.05986300000,5332038.874746000,129.0
-42.171569,-64.421274,382608.97266500001,5330196.787088000,161.0
-42.06656,-64.472947,378139.84076499997,5341784.067101000,172.0
-42.255474,-64.30901,392024.69517800002,5321028.674777000,4.1
-42.086394,-64.185312,401967.45035399997,5339951.771298000,41.0
-42.352655,-64.230972,398617.91844600003,5310333.928281000,57.0
-42.227004,-64.579775,369631.1952230000,5323811.22043400,8.7
-42.010635,-64.437258,380988.2084110000,5348043.855077000,151.0
-42.292011,-64.333351,390080.3820770000,5316940.57442100,59.0
-42.173731,-64.409653,383572.80208699999,5329972.651174000,143.0
-42.04507,-64.352064,388103.2356310000,5344335.394762000,193.0
-42.256163,-64.249558,396929.86651299999,5321025.812390000,21.5
-42.359305,-64.394924,385126.81254700001,5309387.022551000,53.0
-42.384364,-64.465942,379326.2925230000,5306506.08380700,41.0
-42.24094,-64.436378,381491.17635000002,5322473.195516000,5.8
-42.333196,-64.103967,409050.05430000002,5312638.216105000,25.5
-42.187821,-64.140691,405808.3750060000,5328740.166178000,1.9
-42.104748,-64.473963,378128.90950900002,5337542.439938000,172.0
-42.345792,-64.223882,399190.887428000,5311104.4110740004,62.0
-42.135195,-64.22438,398813.89561000001,5334487.671556000,62.0
-42.148568,-64.217646,399391.59668700001,5333010.769632000,39.0
-41.997805,-64.393307,384604.4509240000,5349528.579838000,149.0
-42.384755,-64.297912,393159.1171690000,5306687.60537900,4.4
-41.999063,-64.433383,381287.5689190000,5349334.105692000,160.0
-42.107399,-63.992929,417905.9794990000,5337822.280777000,56.0
-42.099769,-64.161863,403927.04357400001,5338493.333945000,23.5
-42.092809,-64.040023,413992.552274000,5339395.924534000,34.0
-42.387687,-64.582529,369735.71401900001,5305964.944381000,3.3
-42.407699,-64.216447,399901.68563299999,5304239.136599000,10.5
-42.339138,-64.262549,395994.9354150000,5311796.699258000,66.0
-42.252223,-64.378984,386246.85442300001,5321298.594488000,12.6
-42.420486,-64.56503,371243.2627020000,5302349.6057890002,4.2
-42.064737,-64.316741,391060.2419640000,5342197.314749000,149.0
-42.378595,-64.394998,385155.8698420000,5307244.978312000,32.0
-42.289854,-64.074116,411448.6065120000,5317482.255401000,26.5
-42.206663,-64.60614,367412.84889099997,5326029.166250000,76.0
-42.364643,-64.56659,371000.58058000001,5308548.064198000,15.5
-42.085058,-64.636712,364630.1642040000,5339483.73835200,143.0
-42.106957,-64.343397,388928.515484000,5337475.166488000,172.0
-42.409278,-64.113896,408342.7469970000,5304179.557500000,4.0
-42.073943,-64.357068,387739.9731540000,5341122.973082000,158.0
-42.406881,-64.344499,389363.0062890000,5304171.124640000,6.0
-42.300331,-64.36536,387456.3748250000,5315974.914757000,68.0
-42.315196,-64.429105,382229.6299930000,5314238.077323000,57.0
-42.139225,-64.241199,397430.41005300003,5334020.136432000,86.0
-42.371264,-64.562381,371360.68825900002,5307819.24806800,24.5
-42.396338,-64.180738,402822.59394100000,5305542.11071500,24.5
-42.290163,-64.358823,387977.19274600002,5317112.567854000,56.0
-42.259737,-64.468804,378851.78560599999,5320340.420961000,11.6
-42.081963,-64.010043,416457.62371299998,5340629.917225000,40.0
-42.114171,-64.575443,369757.36535799998,5336346.405955000,152.0
-42.380545,-64.30284,392746.2834140000,5307148.871865000,5.5
