X,Y,Name,Attribute,CATCOA,CATROD,CATSLO,ELEVAT,NATCON,OBJNAM,SORDAT,SORIND,STATUS,VALDCO
-64.0423186184733,-42.3420319370946,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0496998416202,-42.2643269860885,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0264406226265,-42.3010455902993,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0495577623474,-42.249298299389,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0518074967729,-42.3965669396372,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1113125174874,-42.2238142017602,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.083406818546,-42.2259215927024,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1570031048323,-42.2168312320907,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1122077988426,-42.2234535986734,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1223110495886,-42.2337182405223,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0897907244322,-42.2365729828571,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.131592236521,-42.2159764879751,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1340450771555,-42.2203157924972,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0716246862436,-42.2471384765838,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0950667100721,-42.2418558689934,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0654947041067,-42.2391167986648,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1399772,-42.2232328,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1491585628981,-42.2127232046161,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1514577,-42.2375199292108,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.15925875,-42.2373937,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.07139785,-42.2397691,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1530793635234,-42.2368266542204,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1606956647163,-42.2212430562417,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.08255465,-42.2397456,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0678243772572,-42.2449137132759,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0919976074065,-42.2436091949393,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1221586541971,-42.2277002587392,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1205955969388,-42.2319249467448,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1478447538919,-42.2185922901637,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0713511058046,-42.2353529831327,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0997732,-42.24717355,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0880249016595,-42.2415268693349,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.103553895549,-42.2463739586794,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0599287990696,-42.2366426845503,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0762091888633,-42.2390838373697,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1237933385551,-42.2285256607555,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1617187681745,-42.22020031812,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.16733915,-42.22547535,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1833857045511,-42.2308814120125,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.16307315,-42.2094937,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2506719417211,-42.2241428529155,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.148437904461,-42.2314313507058,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1712594217704,-42.2360500791401,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3173505483048,-42.2430051846473,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.173532551973,-42.2386405531571,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5060721498857,-42.2426506499685,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5080985244437,-42.2604423966737,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1759163,-42.2279971,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.49929480137,-42.2615681047389,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5114638496716,-42.2501797501385,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1657577096839,-42.2099363621959,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5253484640113,-42.2673165334893,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1577520164584,-42.2145317625986,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.49805345,-42.2624792,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1961598363098,-42.2259920066036,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1733730622358,-42.2237121994053,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5165444642036,-42.2465143455847,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1563828542927,-42.2088638540423,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.17470935,-42.2373146,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1677696742627,-42.2414932238774,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4982983502359,-42.2423130499082,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1620323,-42.2103919241442,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1608891991225,-42.2105480423373,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1690712888907,-42.2227486142079,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1689034038783,-42.2355857720523,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1909655,-42.2407516476899,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1987123116093,-42.2192063384948,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1608752848257,-42.2300240042793,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1808581988192,-42.2334505807149,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.564097805759,-42.3063768731491,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6227918,-42.3809172,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.57008805,-42.30338435,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5347580629924,-42.2772165111918,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5476226610956,-42.2736955747948,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5852694593675,-42.436217992059,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.53431185,-42.2621632,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5571642,-42.2978983,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.56605115,-42.3096812,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5693599992517,-42.3271512970845,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.53901053633,-42.2744087113497,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5974877126073,-42.3681204406511,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4970305469825,-42.4510001622886,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4897446045154,-42.44542190031,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5444339560378,-42.2865364912609,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5145114409962,-42.4390538553068,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5878478972739,-42.364207448591,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4130936166357,-42.4542096343998,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.609741010952,-42.3648353363549,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.50169,-42.44324415,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5250662094059,-42.2625262873333,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3648950480077,-42.438934386727,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.3435694036805,-42.4353160181331,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.6285664553768,-42.3847395450171,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4432169552885,-42.4547612590364,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3512818194577,-42.4370829468423,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5918038999456,-42.3601472000357,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3427585256512,-42.4372828083518,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5406123999465,-42.2834236000219,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5952407706105,-42.3482111316555,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3403492000735,-42.4354667001586,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5360112404593,-42.2748247052753,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3284716882066,-42.432368427988,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.2345275172195,-42.4360138967036,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2274411,-42.42948785,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2003523599265,-42.4417255080852,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.2025682106715,-42.4387383016003,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1993395094995,-42.4407623595383,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.3156129354806,-42.4359693842999,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.17717905,-42.4372522,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3294199175729,-42.4268526109478,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1801102499787,-42.437613899974,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3003734493445,-42.4288950466344,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3366586,-42.436521,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.0320287719795,-42.3637377761469,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3012173,-42.4318555,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0811731333934,-42.4127975961322,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0304262572143,-42.342323528651,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1882681499963,-42.4425728499982,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2625456454103,-42.4317039435408,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1657804464685,-42.4346437032632,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0396248,-42.3741527,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1775669500074,-42.4311219500058,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0774043727535,-42.4083808713303,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0335678698971,-42.3371377791604,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1998399999317,-42.4337577000359,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.04460535,-42.3205714,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0207257500551,-42.3438705500245,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1912547714696,-42.4457658495942,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0392751558966,-42.3239762423168,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1605243504593,-42.4448984492516,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0326842572802,-42.3151325558587,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1449800536647,-42.4394564007756,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.0653439803923,-42.4041645070433,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0517766761297,-42.2526945836563,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0524716,-42.26354885,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1013740979601,-42.2425693492,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0810977398286,-42.2240747961118,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1366120166421,-42.2229540025661,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.15416995,-42.2312706,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1580434864082,-42.2287641756402,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0401269293767,-42.275422852356,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0397894545695,-42.2612141309502,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0249484574467,-42.289080304476,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0629202096526,-42.2413486171308,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1006036228456,-42.2472078872556,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.038568997404,-42.2555235662647,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.05955105,-42.24978495,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0344522687529,-42.2745912716548,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0497212499915,-42.2498691500086,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1257534592637,-42.2348924524428,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0552185381428,-42.2710456271471,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1048299998986,-42.2420508999714,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.04058645,-42.26028375,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1354827999985,-42.2285547499963,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0406110029337,-42.2805630559917,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0496343827228,-42.2635002136132,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.114499344267,-42.22489122411,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1244921612233,-42.2307050029592,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0235557617494,-42.3232371338534,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1507332606397,-42.2233385333772,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1549314,-42.2179596,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0671263060159,-42.2362115139732,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0896564,-42.2266491,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0323497587046,-42.2583664876645,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0556764800934,-42.2496719657818,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.18178815,-42.23180045,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2521749312182,-42.2244157821967,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0869350762835,-42.407870719002,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0512633241768,-42.3347517467094,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0498644787444,-42.2827124123441,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5586482500814,-42.2951170000101,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1779224882088,-42.2241759807124,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1528849587226,-42.2201541844615,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5696098947594,-42.3221041506482,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2348289222267,-42.4381587628373,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1996126159321,-42.217209614097,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1615821788883,-42.2119597641266,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1717734,-42.2234275093648,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6379820535891,-42.3883646718367,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0250676465767,-42.3223231768701,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1851277467615,-42.4420932859546,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1681331061026,-42.2302694246264,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2449617999957,-42.4247627999976,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6044848042586,-42.424945052661,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0301307500043,-42.2855292500046,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1729215768563,-42.2240673602324,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1097335143774,-42.2253494819482,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.153060955877,-42.210628803,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3245688027907,-42.2349063290065,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.19081275,-42.2296579,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4949935368279,-42.2459841672021,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.51961975,-42.26511265,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0775301341777,-42.4213576960922,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2096305650218,-42.2233867080435,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1735249942583,-42.2312270547416,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2043432,-42.2157993974733,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.60343195,-42.3785266,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1563562891408,-42.2189062443745,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4839157999621,-42.4510323499515,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4928396652641,-42.4548684004381,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0545597236459,-42.2705036916943,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3561522240554,-42.4353670534629,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5154652675851,-42.4410407239695,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5334733,-42.25958525,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0436109374144,-42.2622262153131,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5972913637955,-42.4339564306615,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0480629101653,-42.2582634625122,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1665097999524,-42.2305041999823,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1955051609893,-42.2233802438199,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2248278606871,-42.4381599872336,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.243242375442,-42.4373209783998,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.21930475,-42.21973985,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0621595,-42.23694105,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1986318,-42.22284865,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2016529500384,-42.436669950019,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.6088857999669,-42.3611801999727,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0704379336387,-42.3988423393288,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5140217644572,-42.248027257725,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.18436205,-42.44063965,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.60601155,-42.3774305,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1519839869518,-42.212166737856,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6189180312854,-42.3623523569394,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6029963,-42.34590275,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6130242115595,-42.3620050141146,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0251660396496,-42.3171918666803,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1897648392313,-42.4434754122275,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0321908278839,-42.3372637344813,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5408881419469,-42.2894131240557,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5989613763375,-42.370936765191,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2016093351278,-42.4426063028744,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.2005731069528,-42.4422150537102,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.2031734533202,-42.4442891369356,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.25903619099,-42.4225382815695,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.50768975,-42.44773705,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5595215820345,-42.2889347773841,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1225077002187,-42.4302411001621,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5751072999942,-42.3310629499966,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1944621119875,-42.4295920494842,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2431015567678,-42.4210806052354,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4770529521864,-42.2451539980256,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2112479605307,-42.4270091239886,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1913993554377,-42.4349222635274,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2847395223268,-42.2226956899915,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6406019429691,-42.4145392542961,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1813563628207,-42.428996192879,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.3110620178763,-42.422519237813,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6244922476053,-42.417487831107,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2815625,-42.433965,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6377658892916,-42.4299437226704,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.579325966808,-42.3292231028009,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.48410315,-42.2436109,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5787645,-42.33112905,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5966328004852,-42.3498966999964,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1628266053915,-42.4267809635826,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.0512204101117,-42.3274908493292,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.49237455,-42.25101505,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6257962277516,-42.4118214296765,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5843833679999,-42.349392343993,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.2866299496058,-42.4304776348011,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6245154510536,-42.411469266314,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.47323095,-42.2408193,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.615108,-42.38993765,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4794673945013,-42.2459992129088,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4824538240038,-42.2443967156869,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4752342,-42.243258,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4767855761723,-42.2437772376259,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1360443322862,-42.4545373814177,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.4856506654543,-42.426255958756,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.12405172226,-42.4521896594191,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1306092961321,-42.4574694978097,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.4714171292166,-42.2428173154597,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1326737,-42.45772645,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1259540554741,-42.4561398973085,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.1284457999953,-42.4567009999616,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.3985787551765,-42.4543188899528,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4448482562954,-42.4519809649213,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.1264542657286,-42.4436028318732,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5094038267385,-42.2399218135678,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5740595842499,-42.311314883672,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.57147205,-42.307234273832,River,Value,,,,,,,19950401,"AR,AR,graph,H277",,
-64.5791808,-42.32206245,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5660299534133,-42.3061616317533,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4949316477149,-42.251693602619,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5822214,-42.3293426,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5180503,-42.2488481,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5443745323341,-42.2884639237058,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.6014620218453,-42.3426283449358,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.5536278721708,-42.2943932437298,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.4869707493274,-42.2448353602445,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
-64.584033821754,-42.3296150093161,River,Value,,,,,,,19950401,"AR,AR,graph,H277",5,
